               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,            0.027906,            0.012963,                   0,             0.96391,             0.92107,             0.98253,             0.66898,            0.013799,           0.0056411,                   0,             0.00406,             0.00406,             0.00406
                  50,            0.027769,            0.012702,                   0,              0.9032,             0.96527,              0.9775,             0.66533,             0.01359,           0.0056078,                   0,           0.0039362,           0.0039362,           0.0039362
                  51,            0.027729,            0.013079,                   0,             0.94222,             0.96552,             0.98355,             0.69024,            0.013176,           0.0054092,                   0,           0.0038125,           0.0038125,           0.0038125
                  52,            0.027177,             0.01259,                   0,             0.95557,             0.95567,             0.98229,             0.68673,            0.013215,           0.0054136,                   0,           0.0036888,           0.0036888,           0.0036888
                  53,            0.025781,            0.012012,                   0,             0.94141,             0.95074,             0.98584,             0.69419,            0.013013,           0.0054296,                   0,            0.003565,            0.003565,            0.003565
                  54,            0.025139,            0.012356,                   0,             0.94156,             0.96059,             0.98526,             0.69482,            0.012727,           0.0056241,                   0,           0.0034413,           0.0034413,           0.0034413
                  55,            0.022085,            0.012229,                   0,             0.97499,             0.96016,             0.99133,             0.69969,            0.012192,           0.0053689,                   0,           0.0033175,           0.0033175,           0.0033175
                  56,            0.026777,            0.012013,                   0,             0.98029,             0.98021,             0.99163,              0.7162,            0.012455,           0.0052087,                   0,           0.0031938,           0.0031938,           0.0031938
                  57,            0.024829,            0.011835,                   0,             0.96551,             0.96525,             0.98765,             0.70469,            0.012664,           0.0051509,                   0,             0.00307,             0.00307,             0.00307
                  58,            0.024961,            0.012084,                   0,             0.96059,             0.96058,             0.98858,             0.69617,            0.012946,           0.0050866,                   0,           0.0029462,           0.0029462,           0.0029462
                  59,            0.023541,            0.011877,                   0,             0.95652,             0.97535,             0.99008,             0.71405,            0.012444,           0.0050026,                   0,           0.0028225,           0.0028225,           0.0028225
                  60,            0.024193,            0.011633,                   0,             0.94786,             0.98506,             0.99063,             0.71194,            0.013183,            0.005177,                   0,           0.0026987,           0.0026987,           0.0026987
                  61,            0.026405,            0.012053,                   0,             0.95651,             0.97518,             0.99078,             0.71129,            0.012497,           0.0051412,                   0,            0.002575,            0.002575,            0.002575
                  62,            0.023583,            0.012075,                   0,             0.95181,             0.97537,             0.99107,             0.71258,             0.01289,           0.0051823,                   0,           0.0024513,           0.0024513,           0.0024513
                  63,            0.021971,            0.012122,                   0,             0.97059,             0.97528,             0.99313,             0.72139,            0.012125,           0.0048706,                   0,           0.0023275,           0.0023275,           0.0023275
                  64,            0.026952,            0.011627,                   0,             0.96154,             0.98521,             0.99116,             0.72598,            0.012389,            0.004809,                   0,           0.0022038,           0.0022038,           0.0022038
                  65,            0.024799,            0.012085,                   0,             0.97524,             0.97034,             0.98955,             0.70887,            0.012725,           0.0050097,                   0,             0.00208,             0.00208,             0.00208
                  66,             0.02244,            0.011718,                   0,             0.97553,             0.98522,             0.99039,             0.72194,            0.012614,            0.005068,                   0,           0.0019563,           0.0019563,           0.0019563
                  67,            0.021633,            0.011986,                   0,             0.96117,             0.97537,             0.98537,             0.71736,            0.012372,           0.0051396,                   0,           0.0018325,           0.0018325,           0.0018325
                  68,            0.022408,            0.011839,                   0,             0.96585,             0.97531,             0.98895,             0.71774,            0.012492,           0.0051079,                   0,           0.0017087,           0.0017087,           0.0017087
                  69,             0.02283,            0.011471,                   0,             0.98008,             0.97537,             0.99182,             0.72573,            0.012289,           0.0048888,                   0,            0.001585,            0.001585,            0.001585
                  70,             0.02196,            0.012214,                   0,             0.95215,             0.98022,             0.99099,             0.73135,            0.012125,           0.0048958,                   0,           0.0014612,           0.0014612,           0.0014612
                  71,            0.021881,            0.011729,                   0,             0.97057,             0.97537,              0.9874,              0.7266,            0.012225,           0.0049414,                   0,           0.0013375,           0.0013375,           0.0013375
                  72,            0.022445,            0.011698,                   0,             0.95599,             0.96552,              0.9878,             0.73853,            0.012025,           0.0051266,                   0,           0.0012138,           0.0012138,           0.0012138
                  73,            0.022207,            0.011322,                   0,             0.95241,             0.99015,             0.99083,             0.73989,            0.012049,           0.0050979,                   0,             0.00109,             0.00109,             0.00109
                  74,            0.023979,            0.011167,                   0,             0.97059,             0.97528,             0.99002,             0.73215,            0.012241,           0.0050795,                   0,          0.00096625,          0.00096625,          0.00096625
                  75,            0.021361,            0.011519,                   0,             0.96534,             0.96039,             0.98981,             0.72447,            0.012238,           0.0050595,                   0,           0.0008425,           0.0008425,           0.0008425
                  76,            0.020891,            0.011118,                   0,             0.96114,             0.97537,             0.99018,             0.72639,            0.012005,           0.0050294,                   0,          0.00071875,          0.00071875,          0.00071875
                  77,            0.020499,            0.011092,                   0,             0.95157,             0.97044,             0.98752,              0.7365,            0.011941,           0.0049862,                   0,            0.000595,            0.000595,            0.000595
                  78,            0.020737,            0.011181,                   0,              0.9849,             0.96552,             0.99071,             0.73698,             0.01191,           0.0049467,                   0,          0.00047125,          0.00047125,          0.00047125
                  79,            0.021216,            0.011486,                   0,              0.9799,             0.96055,             0.99065,             0.75007,            0.011872,           0.0049389,                   0,           0.0003475,           0.0003475,           0.0003475
